Domain,WHOIS Info,Web Content,ssl_info,safety
http://nocontent-fnhqeato.velocityhub.com/nextVRF.html?location=7fbaf07da5d419ab1a989135a0bc533d,"{
  ""domain_name"": ""VELOCITYHUB.COM"",
  ""registrar"": ""Network Solutions, LLC"",
  ""whois_server"": ""whois.networksolutions.com"",
  ""referral_url"": null,
  ""updated_date"": ""2024-04-05 19:29:10"",
  ""creation_date"": ""2013-08-27 18:14:00"",
  ""expiration_date"": ""2024-08-27 18:14:00"",
  ""name_servers"": [
    ""NS1.DNSBYCOMODO.NET"",
    ""NS2.DNSBYCOMODO.NET"",
    ""NS55.WORLDNIC.COM"",
    ""NS56.WORLDNIC.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""domain.operations@web.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://nocontent-wrzfmesp.velocityhub.com/nextVRF.html?location=f6f0f6a5440bdb99165c6fd43cab91cf,"{
  ""domain_name"": ""VELOCITYHUB.COM"",
  ""registrar"": ""Network Solutions, LLC"",
  ""whois_server"": ""whois.networksolutions.com"",
  ""referral_url"": null,
  ""updated_date"": ""2024-04-05 19:29:10"",
  ""creation_date"": ""2013-08-27 18:14:00"",
  ""expiration_date"": ""2024-08-27 18:14:00"",
  ""name_servers"": [
    ""NS1.DNSBYCOMODO.NET"",
    ""NS2.DNSBYCOMODO.NET"",
    ""NS55.WORLDNIC.COM"",
    ""NS56.WORLDNIC.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""domain.operations@web.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://nostalgic-leavitt-6cfeb9.netlify.app,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""registrant_email"": null,
  ""registrant_phone"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://nostalgic-liskov-b4d36c.netlify.app,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""registrant_email"": null,
  ""registrant_phone"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://objectstorage.us-sanjose-1.oraclecloud.com/n/axdpslbednay/b/Commandticket/o/index2.html,"{
  ""domain_name"": [
    ""ORACLECLOUD.COM"",
    ""oraclecloud.com""
  ],
  ""registrar"": ""MarkMonitor, Inc."",
  ""whois_server"": ""whois.markmonitor.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-11-20 06:24:10"",
    ""2023-11-20 06:24:10+00:00""
  ],
  ""creation_date"": [
    ""2009-02-26 10:37:37"",
    ""2009-02-26 10:37:37+00:00""
  ],
  ""expiration_date"": [
    ""2025-02-26 10:37:37"",
    ""2025-02-26 10:37:37+00:00""
  ],
  ""name_servers"": [
    ""A1-160.AKAM.NET"",
    ""A11-66.AKAM.NET"",
    ""A13-65.AKAM.NET"",
    ""A18-67.AKAM.NET"",
    ""NS1.P10.DYNECT.NET"",
    ""NS2.P10.DYNECT.NET"",
    ""NS3.P10.DYNECT.NET"",
    ""NS4.P10.DYNECT.NET"",
    ""ns2.p10.dynect.net"",
    ""a1-160.akam.net"",
    ""a18-67.akam.net"",
    ""ns3.p10.dynect.net"",
    ""a13-65.akam.net"",
    ""ns4.p10.dynect.net"",
    ""a11-66.akam.net"",
    ""ns1.p10.dynect.net""
  ],
  ""status"": [
    ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"",
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"",
    ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"",
    ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"",
    ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""
  ],
  ""emails"": [
    ""abusecomplaints@markmonitor.com"",
    ""domain-contact_ww_grp@oracle.com"",
    ""network-contact_ww_grp@oracle.com"",
    ""whoisrequest@markmonitor.com""
  ],
  ""dnssec"": ""unsigned"",
  ""name"": ""Domain Administrator"",
  ""org"": ""Oracle Corporation"",
  ""address"": ""500 Oracle Parkway M/S 501ip3,"",
  ""city"": ""Redwood Shores"",
  ""state"": ""CA"",
  ""registrant_postal_code"": ""94065"",
  ""country"": ""US""
}",Failed to retrieve,no,no
https://oc5p5jb3eyyqrvmlqpftgsrflm-adwhj77lcyoafdy-www-paypal-com.translate.goog/signin/return,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oc5p5jb3eyyqrvmlqpftgsrflm-adwhj77lcyoafdy-www-paypal-com.translate.goog/signin,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://oc5p5jb3eyyqrvmlqpftgsrflm-adwhj77lcyoafdy-www-paypal-com.translate.goog,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://office365.yuvaltest.fpcasbdev.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https://www-office-com.office365.yuvaltest.fpcasbdev.com/landing&response_type=code%20id_token&scope=openid%20profile&response_mode=form_post&nonce=637463252812249242.M2RhOGQyNDItNjFjNC00NWExLTlhZjYtYTA2NzYzNjIyYTVkZjU4YTY3ZmUtZGRiYy00NWYyLTlhMjYtY2YwYTE5YjljMWQ4&ui_locales=en-US&mkt=en-US&client-request-id=c4d5c2b6-498c-4307-9a8d-62e2a59ef95b&state=pRmvm-yVcG463zU5RDTGKX6djzMJbtISlvvaYKDH1hexmXOfiv-FdoIX7udFX4oiC3iAvfg5xG-cjyfdlIVQqkwIEyZAxFsydx8ALqvWvzAK7Einedf2zp-xeCkslLiRzTjTz620P2h2zeyPzOEeeClg6rs_FEMbRCO2bWeTaKjASGnX7zssA80Q8LqhcqosWnavxH2gySc-WDRcw53PX_bCb79YL1mIeF_wPTi94JZ2ZYB8HGic6WLVAXb72V8wTXE055cI4peHiML5xRiAfg&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.8.0.0,"{
  ""domain_name"": [
    ""FPCASBDEV.COM"",
    ""fpcasbdev.com""
  ],
  ""registrar"": ""Amazon Registrar, Inc."",
  ""whois_server"": ""whois.registrar.amazon"",
  ""referral_url"": null,
  ""updated_date"": ""2024-02-05 00:17:16"",
  ""creation_date"": ""2019-03-10 08:05:26"",
  ""expiration_date"": ""2025-03-10 08:05:26"",
  ""name_servers"": [
    ""NS-1417.AWSDNS-49.ORG"",
    ""NS-1808.AWSDNS-34.CO.UK"",
    ""NS-419.AWSDNS-52.COM"",
    ""NS-525.AWSDNS-01.NET""
  ],
  ""status"": ""ok https://icann.org/epp#ok"",
  ""emails"": [
    ""abuse@amazonaws.com"",
    ""03c58efb-1caf-4c21-b742-fc47cf0fa9a8@identity-protect.org""
  ],
  ""dnssec"": ""unsigned"",
  ""name"": ""On behalf of fpcasbdev.com owner"",
  ""org"": ""Identity Protection Service"",
  ""address"": ""PO Box 786"",
  ""city"": ""Hayes"",
  ""state"": ""Middlesex"",
  ""registrant_postal_code"": ""UB3 9TR"",
  ""country"": ""GB""
}",Failed to retrieve,no,no
http://oivac.com/verify/mailin/en.php,"{
  ""domain_name"": ""OIVAC.COM"",
  ""registrar"": ""GoDaddy.com, LLC"",
  ""whois_server"": ""whois.godaddy.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2024-03-23 18:40:07"",
    ""2023-11-27 17:06:14""
  ],
  ""creation_date"": [
    ""2005-11-22 20:28:29"",
    ""2005-11-22 15:28:29""
  ],
  ""expiration_date"": [
    ""2024-11-22 20:28:29"",
    ""2024-11-22 15:28:29""
  ],
  ""name_servers"": [
    ""NS43.DOMAINCONTROL.COM"",
    ""NS44.DOMAINCONTROL.COM""
  ],
  ""status"": [
    ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"",
    ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"",
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""
  ],
  ""emails"": ""abuse@godaddy.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Registration Private"",
  ""org"": ""Domains By Proxy, LLC"",
  ""address"": [
    ""DomainsByProxy.com"",
    ""2155 E Warner Rd""
  ],
  ""city"": ""Tempe"",
  ""state"": ""Arizona"",
  ""registrant_postal_code"": ""85284"",
  ""country"": ""US""
}",Failed to retrieve,no,no
https://ok202088.com/8/01/bet.html,"{
  ""domain_name"": ""OK202088.COM"",
  ""registrar"": ""Gname.com Pte. Ltd."",
  ""whois_server"": ""whois.gname.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-09-30 09:25:18"",
    ""2023-09-30 09:25:19""
  ],
  ""creation_date"": ""2019-10-09 12:09:08"",
  ""expiration_date"": ""2024-10-09 12:09:08"",
  ""name_servers"": [
    ""NS1.GNAME-DNS.COM"",
    ""NS2.GNAME-DNS.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""complaint@gname.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Redacted for privacy"",
  ""org"": ""Redacted for privacy"",
  ""address"": ""Redacted for privacy"",
  ""city"": ""Redacted for privacy"",
  ""state"": ""CHONGQING"",
  ""registrant_postal_code"": ""Redacted for privacy"",
  ""country"": ""CN""
}",Failed to retrieve,no,no
http://ok202088.com/8/04,"{
  ""domain_name"": ""OK202088.COM"",
  ""registrar"": ""Gname.com Pte. Ltd."",
  ""whois_server"": ""whois.gname.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-09-30 09:25:18"",
    ""2023-09-30 09:25:19""
  ],
  ""creation_date"": ""2019-10-09 12:09:08"",
  ""expiration_date"": ""2024-10-09 12:09:08"",
  ""name_servers"": [
    ""NS1.GNAME-DNS.COM"",
    ""NS2.GNAME-DNS.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""complaint@gname.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Redacted for privacy"",
  ""org"": ""Redacted for privacy"",
  ""address"": ""Redacted for privacy"",
  ""city"": ""Redacted for privacy"",
  ""state"": ""CHONGQING"",
  ""registrant_postal_code"": ""Redacted for privacy"",
  ""country"": ""CN""
}",Failed to retrieve,no,no
https://omsd-auth-net.cf/?login=do,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://omsd-auth-net.ml/?login=do,"{
  ""domain_name"": ""omsd-auth-net.ml"",
  ""registrar"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""emails"": null
}",Failed to retrieve,no,no
https://omsd-dis.gq/?login=do,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://one-d-2-2.uihskjdasd.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://optimistichandmadepublisher--five-nine.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://otelkittur.com/logs/aaa/EMS/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=,"{
  ""domain_name"": ""OTELKITTUR.COM"",
  ""registrar"": ""WEBCC"",
  ""whois_server"": ""whois.webnic.cc"",
  ""referral_url"": null,
  ""updated_date"": ""2024-03-17 05:57:46"",
  ""creation_date"": ""2024-03-17 05:57:46"",
  ""expiration_date"": ""2025-03-17 05:57:46"",
  ""name_servers"": [
    ""NS1.DOMAINNAMEDNS.COM"",
    ""NS2.DOMAINNAMEDNS.COM""
  ],
  ""status"": ""ok https://icann.org/epp#ok"",
  ""emails"": [
    ""compliance_abuse@webnic.cc"",
    ""reg_21052262@whoisprotection.cc"",
    ""adm_21052262@whoisprotection.cc"",
    ""tec_21052262@whoisprotection.cc""
  ],
  ""dnssec"": ""unsigned"",
  ""name"": ""Domain Admin"",
  ""org"": ""Whoisprotection.cc"",
  ""address"": ""L4-E-2, Level 4, Enterprise 4, Technology Park Malaysia, Bukit Jalil"",
  ""city"": ""Kuala Lumpur"",
  ""state"": ""Wilayah Persekutuan"",
  ""registrant_postal_code"": ""57000"",
  ""country"": ""Malaysia""
}",Failed to retrieve,no,no
https://oximedica.com/xpayment/office-2D1%20new%20update/index.html,"{
  ""domain_name"": ""OXIMEDICA.COM"",
  ""registrar"": ""NameCheap, Inc."",
  ""whois_server"": ""whois.namecheap.com"",
  ""referral_url"": null,
  ""updated_date"": ""2024-04-10 17:45:08"",
  ""creation_date"": ""2006-05-24 13:00:05"",
  ""expiration_date"": ""2024-05-24 13:00:05"",
  ""name_servers"": [
    ""AIDEN.NS.CLOUDFLARE.COM"",
    ""ELMA.NS.CLOUDFLARE.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@namecheap.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oximedica.com/han/index.html,"{
  ""domain_name"": [
    ""OXIMEDICA.COM"",
    ""oximedica.com""
  ],
  ""registrar"": ""NAMECHEAP INC"",
  ""whois_server"": ""whois.namecheap.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2024-04-10 17:45:08"",
    ""2023-05-24 16:24:26.990000""
  ],
  ""creation_date"": ""2006-05-24 13:00:05"",
  ""expiration_date"": ""2024-05-24 13:00:05"",
  ""name_servers"": [
    ""AIDEN.NS.CLOUDFLARE.COM"",
    ""ELMA.NS.CLOUDFLARE.COM"",
    ""aiden.ns.cloudflare.com"",
    ""elma.ns.cloudflare.com""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@namecheap.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Redacted for Privacy Purposes"",
  ""org"": ""Redacted for Privacy Purposes"",
  ""address"": ""Redacted for Privacy Purposes"",
  ""city"": ""Redacted for Privacy Purposes"",
  ""state"": ""atlantico"",
  ""registrant_postal_code"": ""Redacted for Privacy Purposes"",
  ""country"": ""CO""
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase/c0daf6279aa2176e0fc0c4eb2daa7447,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase/75fb6998b776b691a5600eea6f984aff,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://oylaone.com/cgi/Chase/881dff5121ab89457c48059935c469ec,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://oylaone.com/cgi/Chase/home,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase/fd52c4d3538d4de8e061da9a21b999cb,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase/home/res/post1.php,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://oylaone.com/cgi/Chase/home/verification-email.php,"{
  ""domain_name"": ""OYLAONE.COM"",
  ""registrar"": ""Launchpad.com Inc."",
  ""whois_server"": ""whois.launchpad.com"",
  ""referral_url"": null,
  ""updated_date"": ""2023-10-07 19:21:07"",
  ""creation_date"": ""2019-09-24 05:16:49"",
  ""expiration_date"": ""2024-09-24 05:16:49"",
  ""name_servers"": [
    ""NS1.L2NDM.HOST"",
    ""NS2.L2NDM.HOST""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@hostgator.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://p13rt.csb.app/,"{
  ""domain_name"": ""csb.app"",
  ""registrar"": ""Namecheap Inc."",
  ""whois_server"": ""whois.namecheap.com"",
  ""updated_date"": ""2022-06-15 08:46:31"",
  ""creation_date"": ""2018-05-08 16:00:02"",
  ""expiration_date"": ""2027-05-08 16:00:02"",
  ""name_servers"": [
    ""adel.ns.cloudflare.com"",
    ""greg.ns.cloudflare.com""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@namecheap.com"",
  ""registrant_email"": ""Please query the WHOIS server of the owning registrar identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name."",
  ""registrant_phone"": ""REDACTED FOR PRIVACY"",
  ""dnssec"": ""unsigned"",
  ""name"": ""REDACTED FOR PRIVACY"",
  ""org"": ""Privacy service provided by Withheld for Privacy ehf"",
  ""address"": ""REDACTED FOR PRIVACY"",
  ""city"": ""REDACTED FOR PRIVACY"",
  ""state"": ""Capital Region"",
  ""registrant_postal_code"": ""REDACTED FOR PRIVACY"",
  ""country"": ""IS""
}",Failed to retrieve,no,no
http://palereflectingsystemadministrator--five-nine.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://palmeronicorp.com/softsoftwsweet,"{
  ""domain_name"": ""PALMERONICORP.COM"",
  ""registrar"": ""Gname.com Pte. Ltd."",
  ""whois_server"": ""whois.gname.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-09-29 23:40:56"",
    ""2023-09-29 23:40:57""
  ],
  ""creation_date"": ""2023-09-29 18:36:11"",
  ""expiration_date"": ""2024-09-29 18:36:11"",
  ""name_servers"": [
    ""A.SHARE-DNS.COM"",
    ""B.SHARE-DNS.NET""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""complaint@gname.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Redacted for privacy"",
  ""org"": ""Redacted for privacy"",
  ""address"": ""Redacted for privacy"",
  ""city"": ""Redacted for privacy"",
  ""state"": ""SICHUAN"",
  ""registrant_postal_code"": ""Redacted for privacy"",
  ""country"": ""CN""
}",Failed to retrieve,no,no
